"year","race","hispanic","region","partyid","coninc","polviews"
1990,1,NA,5,0,43589,6
1990,2,NA,5,0,115822,4
1990,2,NA,5,1,115822,4
1990,2,NA,7,0,36883,2
1990,1,NA,7,3,21795,NA
1990,1,NA,7,6,115822,6
1990,2,NA,7,1,6035,6
1990,1,NA,7,6,28501,6
1990,1,NA,7,1,50295,4
1990,1,NA,7,4,60354,5
1990,1,NA,7,5,73766,5
1990,1,NA,7,3,115822,4
1990,2,NA,7,0,36883,5
1990,1,NA,7,2,115822,4
1990,1,NA,7,4,43589,5
1990,1,NA,7,4,43589,6
1990,1,NA,7,4,50295,5
1990,1,NA,7,2,12071,4
1990,1,NA,7,4,25148,4
1990,1,NA,7,4,115822,5
1990,1,NA,7,4,73766,6
1990,1,NA,7,4,50295,4
1990,1,NA,7,3,50295,4
1990,1,NA,7,4,60354,5
1990,1,NA,7,4,73766,4
1990,1,NA,7,1,60354,3
1990,1,NA,7,5,60354,5
1990,2,NA,7,0,50295,4
1990,1,NA,7,1,NA,NA
1990,2,NA,7,0,7377,7
1990,2,NA,7,0,25148,1
1990,2,NA,7,0,NA,NA
1990,1,NA,7,0,18442,5
1990,1,NA,7,5,18442,5
1990,1,NA,7,3,21795,1
1990,3,NA,7,3,15089,4
1990,1,NA,7,2,21795,3
1990,1,NA,7,3,18442,NA
1990,1,NA,7,5,21795,6
1990,2,NA,7,3,43589,3
1990,1,NA,7,1,43589,4
1990,1,NA,7,5,115822,4
1990,1,NA,7,5,115822,5
1990,1,NA,7,1,115822,3
1990,1,NA,1,4,115822,4
1990,1,NA,1,1,73766,3
1990,1,NA,1,3,NA,4
1990,1,NA,1,4,NA,7
1990,1,NA,1,0,15089,4
1990,1,NA,1,1,25148,4
1990,1,NA,1,4,43589,5
1990,1,NA,1,1,43589,6
1990,1,NA,1,5,43589,5
1990,1,NA,1,4,73766,6
1990,1,NA,1,4,43589,4
1990,1,NA,1,4,43589,3
1990,1,NA,1,1,43589,4
1990,1,NA,1,0,50295,4
1990,1,NA,1,0,8718,4
1990,1,NA,2,1,115822,5
1990,1,NA,2,1,115822,3
1990,1,NA,2,5,NA,4
1990,1,NA,2,1,NA,4
1990,1,NA,2,1,73766,4
1990,1,NA,2,0,31854,3
1990,1,NA,2,5,10059,6
1990,1,NA,2,6,115822,4
1990,1,NA,2,5,115822,5
1990,1,NA,2,5,115822,2
1990,1,NA,4,5,31854,6
1990,1,NA,4,5,115822,5
1990,2,NA,4,3,NA,4
1990,2,NA,4,1,NA,1
1990,1,NA,4,2,115822,5
1990,1,NA,4,4,28501,2
1990,1,NA,4,3,25148,3
1990,1,NA,4,1,60354,5
1990,1,NA,4,5,28501,5
1990,1,NA,4,1,21795,3
1990,1,NA,4,3,36883,4
1990,1,NA,4,1,4694,6
1990,1,NA,4,4,36883,4
1990,1,NA,4,1,60354,4
1990,1,NA,4,6,60354,6
1990,1,NA,2,5,73766,5
1990,1,NA,2,1,21795,4
1990,1,NA,2,1,25148,2
1990,1,NA,2,5,15089,3
1990,1,NA,2,0,28501,2
1990,1,NA,2,5,4694,4
1990,1,NA,2,0,60354,3
1990,1,NA,2,5,115822,5
1990,1,NA,2,4,15089,3
1990,1,NA,2,1,25148,2
1990,1,NA,2,4,671,2
1990,1,NA,2,6,36883,6
1990,1,NA,2,3,25148,6
1990,1,NA,2,0,25148,1
1990,1,NA,2,1,15089,4
1990,1,NA,2,1,36883,NA
1990,1,NA,5,2,115822,2
1990,1,NA,5,5,115822,6
1990,1,NA,5,2,73766,2
1990,1,NA,5,5,115822,4
1990,1,NA,5,1,115822,3
1990,1,NA,5,0,50295,6
1990,3,NA,5,2,31854,5
1990,1,NA,5,5,50295,6
1990,1,NA,5,1,60354,4
1990,2,NA,5,1,60354,1
1990,1,NA,5,0,43589,2
1990,1,NA,5,6,73766,3
1990,1,NA,5,5,73766,3
1990,1,NA,5,4,NA,4
1990,1,NA,5,5,115822,3
1990,1,NA,5,5,115822,5
1990,1,NA,5,1,NA,5
1990,2,NA,5,3,25148,4
1990,2,NA,5,1,10059,NA
1990,2,NA,5,5,18442,6
1990,2,NA,5,2,60354,NA
1990,2,NA,5,0,50295,7
1990,2,NA,5,3,28501,6
1990,2,NA,5,2,36883,2
1990,1,NA,4,3,18442,3
1990,1,NA,4,1,115822,2
1990,1,NA,4,3,73766,3
1990,1,NA,4,3,25148,6
1990,1,NA,4,6,43589,2
1990,1,NA,4,6,73766,6
1990,1,NA,4,5,115822,4
1990,2,NA,4,2,115822,2
1990,1,NA,4,6,73766,NA
1990,1,NA,4,3,60354,5
1990,1,NA,4,4,115822,5
1990,1,NA,4,0,50295,6
1990,1,NA,4,5,60354,6
1990,1,NA,4,1,115822,3
1990,3,NA,4,3,NA,NA
1990,1,NA,4,1,28501,5
1990,1,NA,4,2,60354,5
1990,1,NA,4,5,115822,5
1990,1,NA,5,1,25148,7
1990,1,NA,5,2,15089,3
1990,3,NA,5,2,NA,3
1990,1,NA,5,6,115822,6
1990,1,NA,5,1,115822,3
1990,1,NA,5,5,73766,3
1990,1,NA,5,2,115822,4
1990,2,NA,5,0,50295,5
1990,1,NA,5,1,31854,2
1990,1,NA,5,4,50295,4
1990,2,NA,5,2,NA,3
1990,1,NA,5,3,43589,3
1990,3,NA,5,1,NA,6
1990,3,NA,5,2,36883,NA
1990,1,NA,2,5,25148,3
1990,1,NA,2,6,115822,7
1990,1,NA,2,1,115822,3
1990,1,NA,2,5,115822,4
1990,1,NA,2,3,25148,4
1990,1,NA,2,1,36883,4
1990,1,NA,2,1,18442,5
1990,1,NA,2,2,21795,1
1990,1,NA,2,1,36883,NA
1990,1,NA,2,0,2682,4
1990,1,NA,2,3,73766,5
1990,1,NA,2,5,115822,3
1990,1,NA,2,6,60354,6
1990,1,NA,2,2,115822,3
1990,1,NA,2,5,NA,6
1990,1,NA,2,4,28501,4
1990,1,NA,2,5,31854,5
1990,1,NA,2,5,50295,3
1990,2,NA,2,3,36883,1
1990,1,NA,2,6,25148,5
1990,1,NA,2,0,31854,2
1990,1,NA,2,5,60354,4
1990,1,NA,2,1,60354,4
1990,1,NA,2,1,25148,6
1990,1,NA,2,2,73766,4
1990,1,NA,2,1,50295,4
1990,1,NA,2,5,60354,3
1990,1,NA,2,6,NA,6
1990,1,NA,2,1,73766,2
1990,1,NA,2,1,115822,2
1990,1,NA,2,0,50295,1
1990,1,NA,2,6,115822,2
1990,1,NA,2,4,115822,2
1990,1,NA,2,3,NA,3
1990,1,NA,2,2,25148,3
1990,1,NA,2,0,NA,6
1990,1,NA,2,2,73766,5
1990,1,NA,2,2,NA,3
1990,1,NA,2,3,115822,4
1990,1,NA,2,5,60354,5
1990,1,NA,2,1,73766,6
1990,1,NA,2,5,50295,3
1990,1,NA,2,1,12071,4
1990,1,NA,2,3,43589,3
1990,1,NA,2,3,NA,4
1990,1,NA,2,6,NA,5
1990,1,NA,2,6,43589,6
1990,1,NA,2,5,NA,4
1990,1,NA,1,1,28501,3
1990,1,NA,1,4,31854,4
1990,1,NA,1,4,7377,4
1990,2,NA,1,1,15089,7
1990,2,NA,1,4,10059,4
1990,1,NA,1,3,NA,4
1990,1,NA,1,6,36883,5
1990,1,NA,1,2,73766,5
1990,1,NA,1,1,NA,NA
1990,1,NA,1,0,50295,2
1990,1,NA,1,1,73766,1
1990,1,NA,1,2,18442,4
1990,1,NA,1,5,115822,4
1990,1,NA,1,0,73766,2
1990,1,NA,1,5,50295,6
1990,2,NA,1,1,36883,4
1990,2,NA,1,7,36883,4
1990,2,NA,1,0,28501,5
1990,2,NA,1,1,43589,4
1990,1,NA,1,3,8718,NA
1990,1,NA,1,1,43589,NA
1990,1,NA,1,1,60354,3
1990,1,NA,1,1,73766,4
1990,1,NA,1,6,43589,6
1990,1,NA,1,5,36883,4
1990,1,NA,1,4,115822,5
1990,1,NA,1,5,21795,6
1990,1,NA,1,1,73766,3
1990,1,NA,1,6,43589,2
1990,1,NA,2,1,21795,5
1990,1,NA,2,5,115822,6
1990,1,NA,2,6,NA,6
1990,1,NA,2,6,43589,5
1990,1,NA,2,5,NA,4
1990,1,NA,2,6,115822,6
1990,1,NA,2,0,43589,2
1990,1,NA,2,6,21795,5
1990,1,NA,2,3,73766,5
1990,1,NA,2,5,36883,6
1990,1,NA,2,5,73766,4
1990,1,NA,2,1,73766,5
1990,2,NA,2,0,NA,6
1990,2,NA,2,0,12071,NA
1990,2,NA,2,NA,15089,3
1990,2,NA,2,6,21795,5
1990,1,NA,2,5,43589,2
1990,1,NA,2,5,NA,3
1990,1,NA,2,3,50295,1
1990,1,NA,2,1,73766,3
1990,1,NA,2,5,115822,6
1990,1,NA,2,6,115822,5
1990,1,NA,2,5,43589,4
1990,1,NA,1,5,2682,2
1990,1,NA,1,1,4694,4
1990,1,NA,1,1,10059,5
1990,1,NA,1,0,6035,2
1990,1,NA,1,1,4694,5
1990,1,NA,1,0,21795,6
1990,1,NA,1,3,50295,4
1990,1,NA,1,0,115822,2
1990,1,NA,1,5,115822,4
1990,1,NA,1,2,115822,5
1990,1,NA,1,6,115822,5
1990,1,NA,1,2,115822,2
1990,1,NA,1,2,36883,5
1990,1,NA,1,5,50295,4
1990,1,NA,1,2,43589,2
1990,1,NA,1,5,21795,4
1990,1,NA,3,2,15089,3
1990,2,NA,3,1,8718,2
1990,2,NA,3,0,NA,5
1990,2,NA,3,5,NA,3
1990,2,NA,3,4,6035,4
1990,2,NA,3,2,NA,2
1990,2,NA,3,5,NA,5
1990,1,NA,3,5,36883,2
1990,1,NA,3,0,NA,4
1990,1,NA,3,5,NA,4
1990,1,NA,3,5,60354,5
1990,1,NA,3,6,36883,7
1990,1,NA,3,4,73766,4
1990,1,NA,3,2,21795,3
1990,1,NA,3,2,31854,4
1990,1,NA,3,3,50295,4
1990,1,NA,3,1,25148,4
1990,1,NA,3,6,50295,5
1990,1,NA,3,5,18442,4
1990,1,NA,3,2,28501,1
1990,1,NA,3,5,43589,4
1990,1,NA,3,0,18442,3
1990,1,NA,3,1,50295,5
1990,1,NA,3,3,36883,4
1990,1,NA,3,3,6035,4
1990,1,NA,3,5,73766,3
1990,1,NA,3,1,43589,5
1990,1,NA,3,1,115822,4
1990,1,NA,3,4,115822,6
1990,1,NA,3,6,43589,5
1990,1,NA,3,6,115822,6
1990,1,NA,3,1,115822,4
1990,1,NA,3,6,115822,6
1990,1,NA,3,1,60354,3
1990,1,NA,3,6,50295,7
1990,1,NA,3,5,115822,5
1990,1,NA,3,5,NA,4
1990,1,NA,3,6,60354,7
1990,1,NA,3,1,43589,2
1990,1,NA,3,7,10059,4
1990,1,NA,3,5,7377,5
1990,1,NA,3,1,73766,2
1990,1,NA,3,3,50295,6
1990,1,NA,3,1,7377,4
1990,1,NA,3,6,60354,5
1990,1,NA,3,6,115822,5
1990,1,NA,3,5,73766,5
1990,1,NA,3,0,28501,2
1990,2,NA,4,5,115822,3
1990,1,NA,4,1,115822,6
1990,2,NA,4,3,73766,3
1990,1,NA,4,3,NA,4
1990,1,NA,4,5,21795,6
1990,1,NA,4,2,15089,5
1990,1,NA,4,7,NA,7
1990,1,NA,4,1,12071,5
1990,1,NA,4,1,25148,6
1990,1,NA,4,1,25148,4
1990,1,NA,4,4,50295,4
1990,1,NA,4,2,43589,3
1990,1,NA,4,1,21795,5
1990,1,NA,4,6,60354,6
1990,1,NA,4,3,50295,5
1990,1,NA,4,5,21795,5
1990,1,NA,4,2,NA,2
1990,1,NA,4,4,50295,4
1990,1,NA,4,5,50295,4
1990,1,NA,4,2,50295,6
1990,1,NA,4,1,36883,2
1990,1,NA,4,1,115822,2
1990,1,NA,4,1,50295,4
1990,1,NA,4,5,60354,5
1990,1,NA,3,6,60354,6
1990,1,NA,3,6,115822,6
1990,1,NA,3,5,15089,6
1990,1,NA,3,2,21795,4
1990,1,NA,3,5,43589,4
1990,2,NA,3,0,36883,3
1990,2,NA,3,0,15089,4
1990,2,NA,3,0,115822,5
1990,2,NA,3,1,36883,4
1990,1,NA,3,1,50295,5
1990,1,NA,3,1,25148,5
1990,1,NA,3,1,28501,6
1990,1,NA,3,5,15089,4
1990,1,NA,3,3,73766,2
1990,1,NA,3,3,60354,5
1990,1,NA,3,5,50295,2
1990,1,NA,3,6,31854,7
1990,1,NA,3,0,115822,2
1990,1,NA,3,5,25148,4
1990,1,NA,3,4,50295,4
1990,1,NA,3,5,50295,4
1990,1,NA,3,1,115822,3
1990,1,NA,3,5,115822,3
1990,1,NA,3,4,115822,4
1990,1,NA,3,1,NA,3
1990,1,NA,3,6,36883,6
1990,1,NA,3,3,NA,4
1990,1,NA,3,1,50295,4
1990,2,NA,3,0,36883,4
1990,1,NA,3,1,NA,5
1990,1,NA,3,3,25148,4
1990,1,NA,3,5,115822,4
1990,1,NA,3,4,43589,2
1990,1,NA,3,5,73766,4
1990,1,NA,3,6,115822,4
1990,1,NA,3,5,60354,5
1990,1,NA,3,1,8718,2
1990,1,NA,3,5,31854,5
1990,1,NA,3,4,671,3
1990,1,NA,3,4,31854,5
1990,1,NA,3,4,15089,7
1990,1,NA,3,3,NA,6
1990,1,NA,3,0,7377,2
1990,1,NA,3,5,115822,5
1990,1,NA,3,3,60354,5
1990,1,NA,3,5,43589,3
1990,1,NA,3,4,60354,5
1990,1,NA,3,6,36883,6
1990,1,NA,3,6,NA,6
1990,1,NA,3,2,28501,2
1990,1,NA,3,5,115822,3
1990,1,NA,3,1,15089,5
1990,1,NA,3,0,7377,6
1990,1,NA,3,5,60354,4
1990,1,NA,3,5,NA,6
1990,1,NA,3,4,73766,7
1990,1,NA,3,6,115822,5
1990,1,NA,3,1,60354,4
1990,1,NA,3,6,NA,6
1990,1,NA,3,2,60354,5
1990,1,NA,5,5,60354,3
1990,1,NA,5,0,28501,4
1990,1,NA,5,5,25148,5
1990,1,NA,5,1,7377,4
1990,1,NA,5,5,8718,4
1990,1,NA,3,1,21795,4
1990,1,NA,3,4,60354,4
1990,1,NA,3,4,50295,3
1990,1,NA,3,3,NA,3
1990,1,NA,3,2,31854,3
1990,1,NA,3,4,25148,4
1990,1,NA,3,4,50295,4
1990,3,NA,3,0,43589,3
1990,1,NA,3,1,60354,4
1990,1,NA,3,6,NA,3
1990,1,NA,3,6,31854,5
1990,1,NA,3,4,36883,5
1990,1,NA,3,6,31854,7
1990,1,NA,3,3,115822,4
1990,1,NA,3,2,2682,3
1990,1,NA,3,7,36883,1
1990,1,NA,3,4,10059,3
1990,1,NA,3,5,4694,4
1990,1,NA,3,2,21795,6
1990,1,NA,3,3,43589,4
1990,1,NA,6,1,28501,3
1990,1,NA,6,2,31854,3
1990,1,NA,6,5,2682,2
1990,1,NA,6,5,36883,4
1990,1,NA,6,6,115822,4
1990,1,NA,6,6,NA,5
1990,1,NA,6,5,18442,6
1990,2,NA,6,0,15089,7
1990,2,NA,6,0,25148,6
1990,2,NA,6,1,15089,5
1990,2,NA,6,1,8718,3
1990,2,NA,5,1,2682,NA
1990,2,NA,5,1,10059,4
1990,1,NA,5,5,18442,4
1990,2,NA,5,1,6035,NA
1990,2,NA,5,3,NA,4
1990,1,NA,5,1,6035,NA
1990,1,NA,5,5,8718,5
1990,2,NA,5,3,28501,4
1990,1,NA,5,5,NA,NA
1990,1,NA,5,3,31854,4
1990,1,NA,5,6,28501,5
1990,1,NA,6,6,73766,5
1990,1,NA,6,6,115822,6
1990,1,NA,6,5,NA,5
1990,2,NA,6,0,12071,5
1990,2,NA,6,4,36883,1
1990,2,NA,6,1,50295,1
1990,2,NA,6,2,8718,5
1990,1,NA,6,3,115822,4
1990,1,NA,6,3,73766,3
1990,2,NA,5,1,15089,3
1990,3,NA,5,3,21795,4
1990,2,NA,5,2,28501,4
1990,2,NA,6,6,15089,NA
1990,1,NA,6,1,60354,4
1990,1,NA,6,1,6035,NA
1990,1,NA,6,1,12071,2
1990,1,NA,6,0,28501,5
1990,2,NA,5,5,25148,6
1990,1,NA,5,5,10059,2
1990,1,NA,5,5,115822,3
1990,1,NA,5,0,31854,1
1990,1,NA,5,5,50295,6
1990,1,NA,5,6,NA,NA
1990,1,NA,5,3,115822,4
1990,1,NA,5,3,43589,6
1990,1,NA,5,1,60354,3
1990,1,NA,5,5,60354,3
1990,3,NA,5,6,43589,6
1990,1,NA,5,3,43589,NA
1990,3,NA,5,5,43589,6
1990,1,NA,5,2,43589,3
1990,1,NA,5,1,43589,2
1990,1,NA,5,6,12071,3
1990,1,NA,5,0,15089,2
1990,1,NA,5,1,12071,5
1990,1,NA,5,2,15089,3
1990,1,NA,5,3,36883,5
1990,1,NA,5,1,NA,3
1990,1,NA,5,3,43589,4
1990,1,NA,5,0,21795,3
1990,1,NA,5,2,31854,2
1990,1,NA,5,5,36883,6
1990,2,NA,5,0,18442,4
1990,2,NA,5,1,8718,NA
1990,2,NA,5,5,15089,6
1990,1,NA,5,6,50295,6
1990,1,NA,5,5,NA,4
1990,1,NA,5,6,36883,5
1990,1,NA,5,0,50295,1
1990,1,NA,5,3,36883,4
1990,1,NA,5,1,50295,5
1990,1,NA,5,0,43589,6
1990,1,NA,5,5,36883,3
1990,1,NA,5,0,50295,4
1990,1,NA,5,7,115822,5
1990,1,NA,5,4,21795,4
1990,1,NA,5,5,31854,5
1990,1,NA,5,6,NA,2
1990,1,NA,5,0,25148,2
1990,1,NA,5,1,NA,4
1990,1,NA,5,1,6035,4
1990,1,NA,5,3,NA,NA
1990,1,NA,5,3,18442,4
1990,1,NA,5,1,36883,4
1990,1,NA,5,1,8718,6
1990,1,NA,5,2,31854,4
1990,1,NA,5,5,8718,6
1990,1,NA,5,1,25148,4
1990,1,NA,5,1,28501,5
1990,1,NA,5,4,73766,4
1990,3,NA,7,1,10059,2
1990,1,NA,7,1,36883,4
1990,1,NA,7,0,10059,5
1990,1,NA,7,5,18442,2
1990,1,NA,7,0,43589,4
1990,1,NA,7,1,28501,3
1990,1,NA,7,1,50295,4
1990,1,NA,7,2,25148,4
1990,1,NA,7,1,43589,4
1990,1,NA,7,7,7377,1
1990,1,NA,7,5,6035,5
1990,1,NA,7,6,28501,6
1990,3,NA,7,0,8718,NA
1990,1,NA,7,1,18442,NA
1990,3,NA,7,0,15089,NA
1990,3,NA,7,1,6035,NA
1990,3,NA,7,1,NA,3
1990,1,NA,7,4,12071,4
1990,1,NA,7,6,21795,6
1990,3,NA,7,4,28501,4
1990,1,NA,7,3,25148,4
1990,1,NA,7,1,50295,4
1990,1,NA,7,0,25148,4
1990,1,NA,6,1,4694,5
1990,1,NA,6,6,50295,2
1990,1,NA,6,6,73766,6
1990,1,NA,6,5,50295,4
1990,1,NA,6,5,60354,5
1990,2,NA,6,6,7377,3
1990,1,NA,6,6,6035,2
1990,1,NA,6,2,28501,4
1990,1,NA,6,1,36883,4
1990,2,NA,6,1,18442,2
1990,2,NA,6,6,6035,6
1990,1,NA,6,6,6035,NA
1990,1,NA,6,6,31854,5
1990,1,NA,6,6,18442,6
1990,1,NA,6,2,43589,4
1990,1,NA,6,4,28501,4
1990,1,NA,5,1,50295,6
1990,1,NA,3,3,73766,4
1990,1,NA,3,6,21795,6
1990,2,NA,3,2,18442,2
1990,1,NA,3,1,36883,3
1990,1,NA,3,2,8718,3
1990,1,NA,3,4,31854,3
1990,1,NA,3,3,NA,5
1990,1,NA,3,4,12071,2
1990,1,NA,3,2,NA,2
1990,1,NA,3,1,NA,4
1990,3,NA,7,5,2682,6
1990,1,NA,7,4,25148,4
1990,1,NA,7,1,25148,6
1990,1,NA,7,4,15089,2
1990,1,NA,7,2,12071,4
1990,3,NA,7,2,15089,4
1990,2,NA,6,0,6035,4
1990,2,NA,6,0,10059,4
1990,1,NA,6,5,36883,5
1990,1,NA,6,3,60354,5
1990,2,NA,6,1,28501,3
1990,1,NA,6,6,4694,6
1990,1,NA,6,1,25148,2
1990,1,NA,6,3,15089,4
1990,1,NA,6,5,43589,5
1990,1,NA,6,2,NA,4
1990,1,NA,5,5,43589,2
1990,1,NA,5,6,43589,6
1990,1,NA,5,2,21795,4
1990,2,NA,5,6,31854,2
1990,1,NA,5,NA,NA,NA
1990,1,NA,5,1,28501,3
1990,1,NA,5,2,21795,4
1990,1,NA,5,5,115822,2
1990,1,NA,5,5,60354,5
1990,1,NA,5,6,43589,4
1990,1,NA,5,4,60354,5
1990,2,NA,5,4,60354,4
1990,1,NA,5,1,60354,4
1990,1,NA,5,3,115822,NA
1990,3,NA,5,7,NA,6
1990,1,NA,5,4,36883,6
1990,1,NA,5,1,43589,4
1990,1,NA,5,2,43589,3
1990,1,NA,5,5,73766,2
1990,1,NA,5,1,115822,4
1990,1,NA,5,1,50295,5
1990,1,NA,5,6,31854,6
1990,1,NA,5,6,115822,4
1990,1,NA,5,6,60354,6
1990,1,NA,5,5,60354,4
1990,2,NA,5,0,50295,4
1990,2,NA,5,2,28501,4
1990,2,NA,5,1,31854,3
1990,2,NA,5,1,115822,6
1990,2,NA,5,0,31854,7
1990,1,NA,5,6,28501,2
1990,1,NA,5,0,36883,1
1990,1,NA,5,5,21795,5
1990,1,NA,5,1,60354,5
1990,1,NA,5,1,25148,3
1990,1,NA,5,6,115822,4
1990,2,NA,5,0,115822,2
1990,1,NA,5,3,4694,6
1990,1,NA,9,1,18442,5
1990,1,NA,9,6,115822,6
1990,1,NA,9,1,36883,2
1990,1,NA,9,6,60354,6
1990,1,NA,9,5,NA,4
1990,1,NA,9,3,NA,4
1990,1,NA,9,0,115822,1
1990,1,NA,9,1,NA,1
1990,1,NA,9,4,36883,5
1990,1,NA,9,5,25148,5
1990,1,NA,9,2,15089,4
1990,1,NA,9,1,43589,2
1990,1,NA,9,4,73766,4
1990,1,NA,9,4,73766,4
1990,1,NA,9,5,NA,4
1990,1,NA,9,2,31854,4
1990,1,NA,9,5,43589,3
1990,1,NA,9,4,50295,6
1990,1,NA,9,0,36883,1
1990,1,NA,9,4,115822,5
1990,1,NA,9,2,15089,2
1990,1,NA,9,1,115822,3
1990,1,NA,9,3,NA,4
1990,1,NA,9,1,115822,6
1990,1,NA,9,3,15089,4
1990,1,NA,9,6,12071,6
1990,1,NA,9,4,43589,4
1990,1,NA,9,1,60354,6
1990,1,NA,9,5,50295,6
1990,1,NA,9,5,73766,5
1990,1,NA,9,3,73766,3
1990,1,NA,9,1,28501,3
1990,1,NA,9,1,73766,4
1990,1,NA,9,7,73766,NA
1990,1,NA,9,0,43589,1
1990,1,NA,9,3,15089,4
1990,1,NA,9,3,15089,4
1990,1,NA,9,3,60354,3
1990,1,NA,9,3,25148,5
1990,1,NA,9,1,18442,4
1990,1,NA,9,1,60354,4
1990,1,NA,8,0,31854,2
1990,2,NA,8,3,25148,4
1990,2,NA,8,1,25148,4
1990,2,NA,8,0,15089,2
1990,2,NA,8,2,21795,4
1990,1,NA,8,4,31854,5
1990,1,NA,8,1,31854,3
1990,1,NA,8,1,43589,4
1990,1,NA,8,6,73766,5
1990,1,NA,8,2,73766,4
1990,1,NA,8,4,60354,4
1990,1,NA,8,4,73766,4
1990,1,NA,8,5,NA,6
1990,1,NA,8,5,36883,6
1990,1,NA,8,7,43589,6
1990,1,NA,8,2,25148,4
1990,1,NA,8,5,21795,6
1990,1,NA,8,2,31854,2
1990,1,NA,8,1,15089,6
1990,1,NA,9,5,12071,4
1990,1,NA,9,5,115822,5
1990,1,NA,9,1,60354,3
1990,1,NA,9,1,25148,5
1990,1,NA,9,0,21795,4
1990,1,NA,9,1,43589,4
1990,1,NA,9,5,25148,4
1990,1,NA,9,3,15089,4
1990,1,NA,9,5,60354,5
1990,1,NA,9,6,115822,5
1990,1,NA,9,5,115822,4
1990,1,NA,9,1,NA,6
1990,1,NA,9,5,115822,6
1990,1,NA,9,6,115822,5
1990,1,NA,9,5,115822,4
1990,1,NA,9,3,NA,NA
1990,1,NA,9,0,73766,2
1990,1,NA,9,5,115822,6
1990,2,NA,9,1,115822,2
1990,1,NA,9,6,115822,5
1990,1,NA,9,1,60354,2
1990,1,NA,9,1,115822,3
1990,1,NA,9,6,25148,6
1990,1,NA,9,5,50295,6
1990,1,NA,9,6,21795,5
1990,1,NA,9,1,115822,5
1990,1,NA,9,6,115822,6
1990,1,NA,9,5,60354,4
1990,3,NA,9,5,115822,3
1990,3,NA,9,4,43589,1
1990,1,NA,9,2,115822,4
1990,1,NA,9,5,50295,4
1990,1,NA,9,1,8718,5
1990,1,NA,9,5,18442,6
1990,3,NA,9,5,21795,5
1990,1,NA,9,1,671,4
1990,1,NA,9,2,18442,5
1990,1,NA,9,3,60354,4
1990,1,NA,9,4,25148,4
1990,1,NA,9,4,10059,4
1990,1,NA,9,2,73766,3
1990,1,NA,9,4,18442,3
1990,1,NA,9,4,7377,5
1990,1,NA,9,6,7377,4
1990,1,NA,9,5,NA,4
1990,1,NA,9,5,2682,4
1990,1,NA,9,6,115822,7
1990,1,NA,9,5,28501,4
1990,1,NA,9,4,115822,3
1990,1,NA,9,3,115822,2
1990,1,NA,9,4,25148,5
1990,1,NA,9,5,73766,5
1990,1,NA,9,6,115822,5
1990,1,NA,9,5,115822,5
1990,1,NA,9,2,21795,4
1990,1,NA,9,6,18442,6
1990,1,NA,9,2,12071,4
1990,1,NA,9,1,36883,2
1990,1,NA,9,3,36883,4
1990,1,NA,9,1,28501,3
1990,1,NA,9,2,8718,1
1990,1,NA,9,0,8718,4
1990,1,NA,9,6,21795,4
1990,1,NA,9,0,671,2
1990,1,NA,9,1,43589,4
1990,3,NA,9,1,671,4
1990,1,NA,9,5,671,2
1990,1,NA,9,1,43589,2
1990,1,NA,9,1,115822,2
1990,1,NA,8,1,43589,3
1990,1,NA,8,6,15089,7
1990,1,NA,8,6,31854,7
1990,1,NA,8,4,25148,5
1990,1,NA,8,1,43589,NA
1990,1,NA,8,1,NA,4
1990,1,NA,8,1,60354,7
1990,1,NA,8,1,12071,4
1990,2,NA,8,3,28501,4
1990,1,NA,8,2,36883,4
1990,3,NA,8,1,31854,4
1990,2,NA,8,2,28501,4
1990,2,NA,8,0,18442,3
1990,1,NA,8,0,10059,5
1990,2,NA,8,2,18442,2
1990,2,NA,8,0,18442,3
1990,1,NA,8,6,31854,6
1990,1,NA,8,6,NA,7
1990,1,NA,8,5,43589,6
1990,1,NA,8,4,43589,5
1990,1,NA,8,4,10059,6
1990,1,NA,8,6,15089,6
1990,1,NA,8,6,31854,7
1990,1,NA,8,5,25148,6
1990,1,NA,8,5,4694,6
1990,1,NA,8,5,21795,5
1990,1,NA,8,0,7377,6
1990,1,NA,8,5,60354,3
1990,1,NA,8,5,21795,4
1990,1,NA,8,4,25148,4
1990,1,NA,8,6,18442,6
1990,1,NA,8,4,NA,4
1990,1,NA,8,5,21795,6
1990,1,NA,8,0,43589,2
1990,1,NA,8,6,115822,5
1990,1,NA,8,0,60354,4
1990,1,NA,2,0,43589,4
1990,1,NA,2,3,NA,NA
1990,1,NA,2,5,NA,4
1990,1,NA,2,5,12071,4
1990,1,NA,2,5,60354,4
1990,1,NA,2,5,115822,6
1990,1,NA,2,7,43589,5
1990,1,NA,2,2,NA,4
1990,1,NA,2,1,60354,2
1990,1,NA,2,3,31854,4
1990,1,NA,2,1,10059,4
1990,1,NA,2,6,15089,4
1990,1,NA,2,5,15089,4
1990,1,NA,2,4,10059,4
1990,1,NA,2,3,15089,4
1990,1,NA,2,3,28501,4
1990,1,NA,2,2,NA,3
1990,1,NA,2,6,25148,5
1990,1,NA,2,1,28501,3
1990,1,NA,2,2,15089,5
1990,1,NA,2,4,18442,4
1990,1,NA,2,5,31854,5
1990,1,NA,2,4,28501,5
1990,1,NA,2,5,15089,6
1990,1,NA,2,1,115822,5
1990,1,NA,2,5,36883,7
1990,1,NA,1,4,15089,3
1990,1,NA,1,4,43589,5
1990,1,NA,1,1,43589,6
1990,1,NA,1,1,8718,4
